,ANGPTL4,BCL11B,CACNB4,CAMK4,CHRM3,CP,DNALI1,EGR1,FGF14,GABRD,GFAP,GRAMD3,GREM2,GRIA3,ITPKB,KCNAB1,KCNIP2,KCNN3,LDB2,MCTP1,MMD,MYT1L,NETO2,PAK3,PENK,PRKCG,PRMT8,RFX4,SCN2B,SLC14A1,SLC7A2,SLC9A7,SYT17,TNC,TPBG
GSM1424163,-0.5812215187689791,1.0935771193892867,0.1753742614186604,0.9054729821233339,0.5079838668061858,0.4443646223484188,-1.1342910418736936,0.5567909393758317,0.9755824322448681,0.6828924575761834,-0.32185668050413596,0.16680759202226342,0.39324903039455456,0.5149797298054983,-0.6682207878352229,0.8558369508859734,-1.0993641996985934,0.36516706739268245,0.7893982622897969,1.2821282942265082,0.10089808519476591,0.4385669877996111,0.754546938878129,0.7896014306935373,0.6501259646138208,-0.9963524483110131,0.4988018064058828,0.4019632336403385,-1.0257070935253527,1.0735910029474856,-0.17772750069608806,0.21284424317192643,-0.28184989913644937,0.8103290024199451,0.3552744399141609
GSM1424164,-0.9084821792935053,0.9822438889939213,1.4774328680507471,0.9990751426015707,0.7592631431392941,-0.9801534005912639,0.013473585630626929,1.331188456471829,1.1235556015995756,1.1020126612865548,-0.30253285848112116,0.04832720432356569,0.7379942945806703,0.45160881917644796,-1.0375515038162249,0.8414941597079932,-1.0145370858243925,-0.3997529262392872,1.3506452259057777,0.8416702051998295,1.0706342757712282,0.9271103324975807,1.342656080031141,0.906336861581916,0.35980180725068506,-1.1994448998143206,0.331527603317709,-0.4703986135780961,-0.21990054246484644,-0.7731062595468736,-0.9521590493095626,0.09362241294319373,-1.3385565795481913,0.6581232140900335,1.33908278331129
GSM1424165,-0.9232966670177183,1.3096278072659873,0.3382760815220703,1.1112585440966676,1.0031146327414695,-1.4130223476084878,-0.738282831425804,0.5507206427981314,1.142260281887308,1.023206947299418,-0.9025156279756508,0.11925463782915018,0.9115298295319874,-0.1670991376006234,-0.8215508711064244,1.447103788755654,-0.9199673280301323,-0.35276418435158147,1.0886641930641654,0.5546128211414305,0.8577780335166304,0.6447812852292283,1.2128353035310349,1.0790433962770756,0.8594751587503887,-0.7521051027348363,0.7986480181100177,-0.6835277987997036,0.6785873595484967,-0.272693666966242,-0.8110674790594437,0.4537106161062394,1.2121501242762522,-0.127810983652669,0.8233928235006746
GSM1424166,-1.4907864461237457,2.3234363730652543,1.13629903474266,0.6673241411869784,0.23685255701197958,-1.6396525656876366,-0.9012330312492898,0.9779219300531918,1.1990563443125837,1.0464006854479433,-0.5073157735967954,-1.1690294854675956,0.35728510647233513,0.9579174926515531,-1.1288278594408006,1.1695136346582986,-1.068264348876455,-1.486225248717688,0.9259264342407095,0.8239908111076255,1.419098375945247,0.5766011452382398,0.9164352867394203,1.117930548020116,0.4829241057882179,-0.9224677310667155,0.5679270247277792,-3.110781224328964,0.00838077478129428,-1.9125818982828373,-1.7216218427508356,-0.5725132026884784,0.6760882600372596,-0.7311145334221063,0.8764965797429087
GSM1424167,1.988869006822423,0.06492278867455063,-0.6420505488790904,-0.7128383491195897,-0.7622163811415479,1.016822114718996,-0.4726882835436247,-0.8020020346117319,-0.5978787561774906,-0.6400090393643943,0.49848133526982147,-0.2754505415254056,-0.4170315858559254,-1.2417221563213503,0.9095789643966875,-1.337877511715959,-1.2071127810473816,-0.5041333511596059,-0.3345667420589917,-0.5333398433133179,0.7086810111965978,-0.9529468131033287,-0.7608820367422269,-0.507246153623837,-1.213581697020292,-1.3638897696066372,-0.5197299804600599,1.2184284819581086,-1.353161385768396,-1.8905999763445283,0.6482683772738307,-2.426266454285941,-0.6824771489685298,3.1107899323478474,-1.8236896673824263
GSM1424168,-1.833182503003992,2.4999523722489805,1.5721638825826598,1.325296827782851,1.2745482010353648,-1.74192414702974,-0.057946028220123985,0.46882014508992154,1.655476974312372,1.2363795184849788,-1.6309966088800796,-1.808150530122026,0.40509388994407686,1.5114094722801248,-1.9050974425624043,1.408018219050802,-0.726237374032668,-1.9579154518660387,1.3822886112398742,1.242034714701932,1.2522156092947778,0.9475566469091117,1.230211064873853,1.2973424730045024,1.1406581121699562,-0.31302666132267326,0.6766588821836056,-3.0903601486577794,-0.052870127125037254,-1.8137167528285756,-1.1402047756503646,2.621915654830205,1.9227723221703366,-1.93893906969353,1.860149134461472
GSM1424169,-0.6846636835073393,-0.18296249525246447,1.2686624871582572,0.5074095734002895,0.2501397390588199,0.14767679398687475,-0.09990132860432205,0.38230009022034833,-0.28877942318916405,0.20018301648204312,0.3717121404287045,0.9922874068915142,-1.0331751075949727,0.01023895504589443,-0.10131421854804602,0.3077974731810332,-1.3757130387708452,0.7556782477790724,0.4292452101748013,-0.23686326848956413,0.4160623189901156,0.1162783079988639,-0.31191956085036737,0.06379972553209565,-0.5236179702543203,-1.3190854137161292,-0.2789891676076986,0.06209290495709428,-0.7167226329340758,0.181511557684034,-0.5371340444807882,-2.208207655801276,-1.374098176394088,1.6280822386657297,-1.066142514524158
GSM1424170,0.1627450255633097,-0.0033188705067594615,0.48524821963857395,-0.19172391931041716,0.3187338765802976,0.80994494979336,0.3978571739832879,-0.40838436510101983,-0.06811370018826096,0.29498336915481554,-0.04970109455853951,0.15697660398393762,-0.5420752435753522,0.17387178462714187,-0.1100396143895339,0.11532406660006823,0.030840191549246568,0.12836357484730607,0.18400152843209897,-0.7817863514575502,-0.563029327885159,-0.339706022615697,-0.5496881150338148,-0.35726353947870276,-0.3835413122652421,-0.9161000338283876,-0.10024187237146252,0.6806682463075868,-0.2383417575208166,0.6320802416327617,0.038711891002370886,-0.08220432826410443,0.0077565375471173965,-0.045033641279195104,-0.06725262866742719
GSM1424171,-1.3040108961172443,1.435655230336307,1.0063702195270576,1.0528388853564246,1.6942999135272407,-1.715963262904767,-1.812819544427252,0.7847740091848509,1.4704412669620843,1.338726146649817,-0.9840108807101673,-0.9918496261615872,0.9158731283169175,0.1088891587177239,-1.160678293789968,0.7444049452588031,-1.1592741093639938,-1.5595060108172456,1.1326501223654146,0.7353377039171805,0.6401916134591521,0.8500892254963966,1.181373412291558,1.2645488165396261,1.9705013029685927,-0.8200049054928623,1.1976912685497583,-1.739498854981365,0.2342641532136209,-1.109809830242736,-1.4835219922533533,0.9471641663507924,1.372205036731038,-0.04465961247278834,1.8960619989700842
GSM1424172,0.5305500393202717,0.1886548305366417,0.3432674251721322,-0.017535756223394847,-0.7772820623605086,1.053343089674149,0.2798591152765535,-0.4369144627958101,0.08312094575447034,-0.08091541004798734,0.7450928172021022,1.462583586690673,-0.7302180327934451,0.4421514489576584,0.2756817585358054,0.2786643169977445,-0.6611607643642886,0.8551578186919734,-0.17487040951527483,-0.2889234378818977,0.3514499743097006,-0.334723386347721,0.2566521728849577,-0.045840503678888915,-0.5521072108709283,-1.3425391348627251,-0.7996026871700724,0.9275967500646856,1.2695746327527295,1.0752144449690266,0.08042836244333812,0.0014956617804769735,-0.3428787004219885,0.7500702584772897,-0.17418909971566982
GSM1424173,0.45619225827323495,0.0077050983140621,0.05249456487957729,0.06924136024396078,-0.38180907335711106,2.202875740577837,0.20021573128240291,-1.2329071877120248,-0.02787391980061308,-0.05801103933437168,1.4115815639187037,-0.4054860269773112,-0.5335182578445936,-0.7572289546277478,0.3373528315164717,-0.09194617533462071,-1.2518230816905258,-0.6238014912855234,0.12208509057972658,0.0666142705141631,-1.0758060561568967,-0.11356234417692151,-0.7711419952088764,-0.15773172330496907,-2.2310110398568193,-1.1983584917741212,-0.2871838453827951,1.9432502367615363,-0.9317696613098775,1.0152217168083322,0.48625097625471164,-1.2560276761571503,0.4061242854218038,0.9366970675719354,-0.6563888561381602
GSM1424174,-0.6051414035415903,0.8674367111504779,0.8381023752200619,0.2080752818909441,1.302901064301166,-0.32016438821745213,-0.3370988292538653,0.04661187486741301,0.8063300294886262,0.9489388564599676,-0.28484703572384396,-0.1808372854077538,0.6653197856369569,-0.018400325630742304,-0.3235471056384256,0.41182374897893376,-0.4633149844779003,0.08112807767953745,0.8693283700641024,0.938863677736532,-0.763842834211018,0.6071124386370552,0.4061872950710883,0.4860506738642063,-0.36435006547223153,-1.071314377797989,0.43333036387857043,0.19861068261418066,-1.0930402011739107,0.7259693469027473,-0.3636304584370658,-0.15111632013891815,0.029903681572254533,-0.09301794921701613,0.30392129850298244
GSM1424175,0.5151052786356914,0.5460830840997705,0.7754090594142484,0.7989899782768317,-0.09941225908112848,-0.10645025270448377,-0.10377072080133933,2.885363963981535,0.5033773828348945,0.48783133519740235,-0.5936658501101744,-0.5791217001317589,0.5774237592151731,0.6285475940770232,-0.37739038304782696,0.3533008163214514,-1.0537267675612607,0.02699101508390877,0.5208027288110482,0.060936479890622654,0.5743724694413163,0.2946388672780665,0.48766277394045326,0.3493422849116967,0.7267778755311362,-0.69928463292486,0.19404721415555906,0.4582473074177882,0.12215797028153114,-0.598660590928476,0.37293061662927784,0.21559504166078233,-0.2355863450061385,1.1887704148989913,-0.315965890139323
GSM1424176,-1.5773149042296035,2.001631939037721,1.178404808361514,1.5116760959969604,1.1572099274635932,-1.2978609893673447,-1.530448671473818,0.8657736265970044,1.696646970402343,1.5437536004655223,-1.1800837776562787,-2.044227510908216,0.37958730660728257,1.3220136897600425,-1.7558963412519069,1.7358120403734938,-0.9954977498747503,-1.5893774533168459,1.3159391296922311,0.7229484551882718,0.24560298549319848,0.9638897903804058,1.5620748624832097,1.5818241141284433,1.6371874381627376,-0.2900207830249251,1.3557253453381575,-2.1203429463382113,-0.3590257634870506,-1.9368755783129405,-0.788485268334775,1.8791781738557543,2.099675337864777,-0.8634032632360371,1.059849973081448
GSM1424177,-1.3379585450179838,0.957796327478127,1.5946903776083508,0.95935375363597,0.02626885707954267,-1.1858391997297266,-1.1113603705927178,1.018998442853435,1.0469332063009873,1.3807041629127554,-0.851280861373116,-1.3373431052237155,0.6594918528863373,0.863994883072043,-1.359892042241741,1.043516335098481,-0.44361617260228836,-1.0782240540804324,1.0976882744399181,0.21472648501730607,0.7180241553701815,0.7321593718802876,0.6799993748210065,1.142695750327046,1.0398910811237405,0.2167291022535877,0.9198200422461039,-2.1536222627240944,0.3896766600026877,-1.74394932500437,-2.0563716743167477,0.9182326513282503,1.4207112108397442,-0.21389904618377187,0.5572221896607682
GSM1424178,-0.9422672718568873,1.2388047417129942,1.1854397718756182,0.8167798123191902,1.1608883372051886,-1.5843266397937972,-1.9291769683125433,1.1392280091379934,0.5377847402788153,1.141240307947642,-0.5723061580476826,0.30124137899806414,0.6027413424470566,0.16947737670669746,-0.7643131476107299,0.473175155135961,-0.3548666803616542,-0.1986771143528233,0.7932318879101856,0.5924841278577332,1.1834056038163756,0.8132672345517101,0.967966067617708,0.4583361963458765,-0.6635171996485841,-0.2672210762825917,0.5629849951411068,-1.1345582833087797,0.01628154371921743,-0.9268073909008021,-1.850847663981003,-0.971003015409464,1.173855758642876,0.20992483942038134,0.4883448297137657
GSM1424179,-1.34764213814219,1.0801885132357762,1.7747988377015984,1.2407973103708567,1.3379579702903253,-1.1139113331320616,-1.0406469736784714,0.9308332539290419,1.2426366220793232,1.2368570207182532,-1.6711344732405047,-0.6305562830288886,1.0006344863533958,0.7330753623129084,-1.3415753029632331,0.884617643193905,-0.6185265534151129,-1.232458850419043,1.0121056752516868,0.6100020230460613,0.6134781712378504,0.8021746120182055,0.9455617430054699,1.0842808259589631,1.0490360083098427,-1.1173710006008424,1.0060757819687127,-0.41596085695684304,0.4823327046508712,-1.1123212875457056,-0.9470824451807011,0.9260067227606312,1.5801631795015454,-0.06018549416212073,1.696587841258111
GSM1424180,-0.7304325413685362,0.2203669453229778,1.6094147906406842,1.0674243257247606,1.269789788654544,-0.8700330254377623,-0.716733034312203,1.5935630851702827,1.26957418676891,0.7130912562336472,-1.110598438276733,-0.5938793263392518,0.6156770582365184,1.0096735289320018,-1.0147500720224465,0.751093123299028,-2.2217607036977283,-0.3408127312637088,0.950445535948806,0.05831304061239211,1.2498840445514603,0.3312297469960904,1.016589417057766,1.2373101877431794,0.3582756455395367,-0.900706323392694,0.31290926215169423,-0.3479647012357776,-0.619090138009865,-0.6452205245503788,-0.18482848475744953,-0.0702290644565741,1.2097158770660423,-0.293840453980417,1.1771682037717142
GSM1424181,-0.999807730968693,1.4650274712258327,1.082750156798199,1.6189274667812759,1.2910713270200538,-0.6582897718017483,0.35470017711531676,0.5850866526779366,1.3520737124172926,0.8096539425678678,-0.9793714673865925,-0.03670947372942882,1.278647671870357,0.9275929341124904,-1.2484356404264714,1.463879135430286,-1.6692440425244406,-0.4011112241782829,1.3146229337930686,1.1477517078314352,1.8785559332813826,0.8494794357042337,1.4745166470237783,1.2873661367441405,0.20961517277954259,-0.932492447470757,0.5683328088733142,-0.17233065886552348,0.1286214381838322,-0.37170139515583184,-0.7012440647288491,0.8371668014407341,1.078172614718955,0.38921439275476133,1.1006745960286421
GSM1424182,-0.48887382405526925,1.6079962101693208,1.8544091961242615,1.3392203242399818,1.0840704825035123,-1.0510987632909576,-0.7457626382850169,0.7060123369060154,1.0693759962594651,0.8255743429051586,-1.2244472629241916,0.11407965256585051,0.061592866101884663,0.6698301742258487,-0.9839325252402683,0.7021310172508202,-0.8182698452267687,0.052281960563531446,0.9503045359918232,1.0846171036363788,1.0222673230226318,0.6505204727386118,1.0348922610937645,1.1606938833276341,-0.41855496084764693,-0.5053448535880439,0.46432800410301484,-0.09888512444653698,-0.6199114262201415,0.1918189275468746,-0.41930497368552533,0.30791879367377245,1.4714700670335334,-1.1221289660057137,1.0754535442709803
GSM1424183,-1.3993089883539929,1.5685340941784502,1.3051432326160788,1.4004801246456502,1.5446250604635126,-0.29653781280770053,-0.9086050025882578,1.0572345722788137,1.5641725488220615,1.1145580455557933,-2.0626013978190922,-1.6039850827102509,1.5791178952169687,1.0340989004325751,-1.976957823404109,1.3520442966795612,-1.6798338871485994,-2.2054708073271776,1.322381296581228,1.4687641965205884,0.41482062357204647,1.0521763384611849,1.4636289002767076,1.3622092183692278,0.7200824742045334,-0.8913561020110027,0.6267213778363018,-2.186322009172824,-0.3805845945626881,-1.9190602407514372,-1.5547036454458887,0.29296588191343514,0.7847614718942661,-0.9154202996318963,1.5678209297428911
GSM1424184,-0.9608872594925493,1.6490433717434703,1.50672847336096,1.325693262699838,-0.04419039318413467,-0.2328288071251931,-1.6182974223090751,0.4875575665866856,1.1993351139248907,1.0124996492033398,-0.5353503516908006,0.5672012536659552,0.19984784646770462,-0.0959179957361819,-0.7586675802170199,1.1211792194848351,-0.7138366091725039,-0.3121936943709981,1.0155027983202822,1.6463909077377366,0.5910530070562194,0.8107170417057769,1.0974911996369183,0.930563048021181,-0.02294320441093013,-1.0074215397000659,0.28051582424959615,0.019733796420634653,0.050366093357252145,0.09648096767288436,-0.8693884975796581,0.6968686163556648,-0.05478124433807276,0.0912825088310009,1.0313601973291857
GSM1424185,1.0313791079800954,0.970580057954608,1.689669487997641,0.3819710449694991,0.5187582393257781,0.9495301239350024,0.6066070065721005,-0.44870255367342815,0.6619743024336067,0.4979209627942211,-0.3179382536372328,0.680081272924772,-0.24317792651914935,0.1822048466347768,-0.27541659966252596,0.3314092593398337,-0.51986442360226,0.212636680041527,0.8645694111938009,0.5441169887542905,0.2721420880212612,0.5367318618835681,0.057433364767462323,0.5112719092849808,-0.38265876588688996,-0.9614011812449728,0.07502401663605371,0.6445354876109549,0.16281525231896865,1.1352555345253295,0.2520125577920122,-0.1452279348756317,-0.815597590638376,0.13443781489519951,-0.02156360409655927
GSM1424186,-1.696560347654586,1.3394261484341807,1.5700040787690481,1.4642293461582656,0.37395655527325705,-0.02240696632206266,-1.6244018368356383,0.9768107332720718,1.6748593644468195,1.3871885675324562,-2.1210011872861876,-1.9758006976317883,0.4314862793517121,1.0721198286970228,-2.2521994592670884,1.5352254985410676,-1.1695944690180482,-1.7582678791502708,1.37344624818577,0.7116306492531715,0.8530417348286361,1.1326045675757028,1.4422356067904964,1.4707932678395175,1.2202523040080175,-0.9422208775997986,0.8908563673336573,-1.9538494009370184,0.22797646674885555,-1.8692316048706172,-1.285929202255071,0.7524059419183544,1.0118845738699438,-1.3639486650250985,1.2945316363052892
GSM1424187,-0.7999094002246853,1.2812854075777556,1.215828216606672,0.8938648264959492,0.08092181660039895,0.0980354461437354,-0.5131586018878164,0.48987623177941214,0.8696649820424383,1.008788867408628,-0.556048486742388,0.4939281209387838,0.8842380581218592,0.5940444456350819,-0.7683256996426229,0.9708762044596201,-0.7749547684218812,-0.11271659523679407,0.9680539992521188,0.9826014653937207,2.065331576551436,0.6236518898442001,0.8027428291551562,0.8694510470894576,0.20371760119318297,-0.3190977992110935,0.5945724082513908,0.2672710223248052,-0.6819109392680622,-0.15523148035766965,-0.7231936610698089,0.36887563252655997,0.559579014895157,0.052486186575291,0.4682722679089432
GSM1424188,-0.5730208318188397,1.6606766675733695,1.434119085768466,1.2273609461179942,1.1817888774618468,-0.9494756294136188,-0.11466719862116086,0.6092600888176932,1.1234975655828991,1.1976877775013264,-1.1783582235480428,-0.06181250886844163,0.8130139601673473,2.657565781298682,-1.2421676865750728,0.822845244394327,-0.6759042425163452,-0.3220769787009386,0.8741049118646004,-0.047023512627642046,1.1130484918592303,0.8657149769914664,1.3068116634619804,0.8901390118167553,0.3382963124102321,-0.4414100984917682,0.7175577109940957,-0.32181835894290994,0.19778866490751476,-0.39490152397317124,-0.6954306773520846,-0.9298447620091562,1.578894236046997,-0.3285214272230859,1.1731720454615444
GSM1424189,-1.1021560036644558,0.8878806528102965,0.9282867414372732,1.2162183455176616,0.9398757538382663,-1.2796367807248883,-0.16422173154966496,0.22108372888965033,1.2105195888166844,1.0805374985597131,-0.9830868010758882,-0.2726142687367991,1.026233460521946,0.16162150413228876,-1.1087522577450695,1.5466340879344778,-1.5833040425030287,-0.9208824290103269,1.0160719300082228,0.6997057511123292,0.3708598638453116,0.6718742636036931,1.0815587256364636,1.1033523696637573,0.5346318086065115,-0.804790195659254,0.5806493555201665,-0.8150219526772793,-0.27331902796746105,-0.657873977978333,-1.062378629765496,1.1080797838569019,1.3479656453218993,-0.26415111879013525,1.1428105980346124
GSM1424190,-1.76092789266586,2.025791633993142,1.6644387988618838,0.9645992019886866,1.0990802839998417,-1.305734301082098,-1.3299756262013935,-0.06535784471422122,1.4256912355722133,0.8473947348797041,-1.441402486470615,-1.0419717399934678,0.5205999302656937,0.3464568352767581,-1.4107941797950365,1.1467628695532641,-1.1240406733823163,-2.8232447118674227,1.3214041399581042,1.6505664658883554,1.6419935733363553,0.7317913489660746,0.8980208590721845,1.2712399129613945,0.9856618237910062,-0.8517891180465704,0.2988498947737662,-3.171661650926261,-0.23132026911167727,-2.5605446919558474,-1.5226521721117645,1.3568794208298776,0.331227273792276,-1.2945606692273564,1.3020777161236647
GSM1424191,-1.1139833785549509,0.3018126516225592,1.1685707756344201,0.6423195207988375,0.5413098628270072,0.8555480789184247,-0.506289393105109,0.8662205491277648,1.0403045751126527,0.7829574578558208,-0.6895203808226843,-0.49043043377794016,1.0211081602133882,0.41418200879492056,-1.0592673977443234,1.0990428866905926,-1.3023011581254949,-0.7902583544496121,0.8247294358782735,0.29578430141908296,-0.24515382340443737,0.5490232899585529,0.2866777116526103,1.0230893667886833,1.094719274878867,-1.4217538646955814,0.5162776878102405,0.1892119848693025,-0.8913440623182877,-0.6074366555665812,0.4585312127665141,-1.4720154783294706,0.36307226506323603,0.93816723178445,0.29768508400723487
GSM1424192,-0.9104869473643988,1.107559614734007,1.8114185980161102,1.3091962307161042,1.091705176607426,-0.6893542107468819,-1.0357383822413324,0.2429092110444822,1.3346787279669148,0.6574600288893678,-0.43579070438568857,-0.17237177332433365,0.8117361025097353,0.6153340636751138,-1.2081217775756408,1.5520180680540152,-1.5399168215930024,-0.5085553365096093,1.1644794324637902,1.5786246905796504,0.3300917437228919,0.8310554564551115,1.3053845401035813,1.1860653022599235,0.25364054701827965,-1.4302402136063397,0.35001578312119425,-0.28535219750749863,-0.5252929140468494,-0.4915274534290518,-0.8099758218068291,-0.171971795254039,-0.6547428525030754,-0.5934797966078001,0.1758476676314927
GSM1424193,-1.1707037689717426,1.6583327807723485,1.48060788620099,1.2329629664670783,1.8564008929118039,-1.2796434209903802,-0.17524812885248287,0.6534313642625884,1.6768902971433968,1.3499861143748948,-0.9556760334966695,-1.0423580320324697,0.6155227959214753,0.37516690839637995,-1.4196347214117089,1.5290944702557068,-1.0069959628968328,-1.488288841881023,1.4120029219835073,1.1595422186636324,1.8113000697818544,1.1105111043790268,1.4070361853233966,1.4250066816613423,1.4864747173358,-0.6374885322380136,0.824845486893749,-1.1595818075490143,-0.33832592807342265,-1.73674472778448,-1.165699429628534,0.8809766066894189,1.297891459587639,0.004503303977205233,2.188925792971588
GSM1424194,-0.24750849272954834,0.8308786018923728,0.44088228768547555,0.023851098251393005,-0.3456863886581235,-0.3068488681424525,-0.9924192013774084,-0.11896396211213289,0.5189400095741167,0.03378684526983108,0.34749449937444693,1.2698273237312747,-0.31704480381631955,3.7273818392441163,0.012446211704056227,0.8585137425463161,-2.0438522615482193,0.6808329591554599,0.4606798718255596,-0.30995040892396086,0.6863103721409798,0.06338159551242548,0.3570954560196717,0.6170083462285887,0.5973199052480935,-1.6868988820123005,-0.364730969514289,0.18084157368812576,-1.650825565338849,-0.03568961476841242,-0.557573231687389,-1.778657500056403,-0.13056265924488733,2.1204874760767254,-0.13793212303480068
GSM1424195,0.8075707018976276,0.2743977604676791,1.1977268587344514,0.8470185804706244,0.6643267455720485,1.7861232286990523,-0.9252475395674389,-1.6537504743244298,0.8962683805941957,-0.09050541781091888,0.2122380190716855,-0.10546125734898104,0.18462087802443816,2.8467984334066694,-0.08580468190239028,-0.16662521809051806,-1.5821494553743691,-0.6371511153510245,0.5631470097467938,1.2278881290865693,0.4537975053611872,0.21463252136557115,0.01928260839601051,0.7468461234485645,-0.04314032424547598,-1.3477935057018138,-0.397727484700441,1.2867433853525123,-1.4127165101465309,-0.45072461042745227,-0.10643709242840763,-0.897639351543055,-0.4508282232057534,-0.16833683280307618,-0.4799245390815357
GSM1424196,1.4192326432546352,0.6845045836161665,0.2786486521304629,0.36239543619780473,0.43143215198347945,1.4729210600592102,-0.1077557797110665,-1.0698545190848896,0.7537058877615755,0.44496991276427433,-0.7746605828026077,0.8377442610710216,0.7119718409826808,-0.5057038993699243,-0.2511837646263057,0.07584524208700552,-1.452227444291334,1.3934984205403609,0.5656487662627778,0.47751508025065337,-0.3836087371617532,0.14124114109201175,-0.057916683301402226,0.6771793407461796,-0.34691793586148867,-1.2497428196825622,0.4207909685616293,0.5649823599169199,-1.1850307030766498,1.9042575904475953,-0.296083265027299,0.33967970853452206,0.42360160573301747,0.5504308987383915,-0.3930902212773977
GSM1424197,-0.9528404405238051,2.017449641732037,0.9104747779966437,0.9295015461000848,0.9626239317238646,-1.1234293875301875,-0.9087748611528266,0.698735312467712,1.3163286903663989,1.1913672269888538,-1.5236174769055402,-0.9873573211340305,0.28440391509827834,-0.11242659557319472,-1.275938786698414,1.1902677591389348,-0.3446993337576396,-0.8843646085301159,1.2074297355893482,0.9857819029508044,0.9418297464782042,0.9472745855515031,1.1671673560622615,0.962409745557257,0.5882042583767316,-0.49604952026282717,0.9772362814395992,-1.32724302055656,0.2588173044085802,-0.2961689554482492,-1.6248530234319967,1.9201846968032,0.9204209184850632,-1.0074569438238936,0.8593256609167953
GSM1424198,1.745114097337547,-0.24530691316627462,-0.7936249412529713,-1.5597714463254304,-0.8818558832907849,1.7039742057456027,-0.6203952708447525,-1.5219042547196207,-0.8231603098267739,-1.1983102745444285,0.9230899672479584,0.951314582471284,-2.5618577173694854,-0.9063244900863442,0.783477218521338,-0.8257527885354176,-0.5046295399590262,1.2502692365207457,-1.5790562549834382,-1.8383100521262534,-0.6912086826365681,-1.455642384946906,-1.6751774543499498,-1.3802603605782517,-1.1529866142741205,-1.5899531936075992,-2.0867710621041584,1.3054076534697834,1.9809319320528231,1.1319664037458537,0.9164379342335556,-2.9570091313828177,-0.05522878448332008,0.1679809738319137,-2.0434883608955254
GSM1424199,-1.2475519971879605,1.4446359861673217,1.1107679923398937,1.2472459606395212,1.3538440674370138,-2.0153881576230974,-1.1030148254064853,1.3664683062902558,1.352507490656062,1.2805487454491955,-1.6890081486728217,-0.7313756181229131,-0.2313231976943086,0.6596541452883004,-1.4888715763942846,1.3233782420007003,-0.8947821868066687,-1.1932669217249572,1.245082444865737,0.629350230276288,1.5662789280296738,0.8801198057528878,1.2279752208983998,1.2998401794880585,0.7141799856397314,-0.7693037017738589,0.9090201969956773,-0.8485893484853311,0.3525871500238024,-0.9107147196035534,-1.4972732324767974,0.916320350145293,1.384954732115465,-1.1890049233940672,1.806990189922175
GSM1424200,-0.77759125591414,0.9759910311701598,1.5530341191830273,0.8770240225362305,0.5168897230004728,-0.2427240796822229,-0.062173462536646726,0.8621060477509558,0.7657055342483977,0.27428996789287385,-0.7016707792571908,1.2720088055300036,0.11338951211633175,0.28602081004758695,-0.6103953500297578,0.7587141627796496,-0.6026968796202823,0.5698524155159078,0.6204040930839183,0.4435799833918454,1.0285422855892126,0.44656571064165906,0.6266406559238882,0.7853881468247254,-0.8727740022111684,-0.6872930944971438,-0.11211710104254928,0.3499246123011678,-0.004811444768719946,0.11215478481391636,-0.30619603398179185,0.4676208162954326,-0.32362810150878435,0.08042589266564289,0.21585077335669614
GSM1424201,-0.966228356252932,0.8642295857265555,1.0244978583101418,1.0784509947119154,0.8051963767419745,-0.28101031813942606,-1.2673754229929395,0.6015080009104872,1.319028742267675,1.2779919724492834,-0.13674186667497626,-0.13080986798005295,0.6731063380035591,0.17904606364503464,-0.9949514194588505,0.7137949639269924,-1.0604438153008668,-0.19304063546545044,1.0107352162425878,1.4720062271522143,0.2719999709186208,0.928369311128684,0.8412113903081002,1.2118169772278877,0.9256514280204933,-0.6670456823808812,0.7629063066573305,-0.2699828239631886,-0.15343658535638915,-0.407284542700396,-0.6863383229533639,0.6553263107927028,0.5499634421416867,0.7194163123337177,1.5092650953536895
GSM1424202,0.002980733434683855,-0.00013167033857476443,0.28881109477264977,-0.32863659446948573,0.006305572170660253,-0.6616987819473472,0.431889187078973,1.2164393378904879,-0.043055584355112586,0.3619527696805394,0.3480042189761561,0.8262075829232611,-0.7183951921150001,0.2928306253433548,-0.18979522855825504,-0.472954064942719,-0.197136587920547,0.6521362025202339,-0.19607466617263347,-0.25274068601476696,-1.3028627518753209,-0.4009643768909729,-0.34573722239793586,-0.1846817334625981,-0.8726949407647744,-0.4223781427902749,-0.15882999622066557,-0.03201649282282608,0.3213926338894045,-0.3451013768455115,-0.6463976861571366,0.6886022915360476,-0.10654966523622963,-0.36789520867018505,-0.8683665795532287
GSM1424203,-0.5961870717791157,-0.03164751903480563,0.1400216164493437,0.02842289981712611,0.26259832641852904,-0.8151918389248299,-0.2112228258629911,-0.4205445828580198,-0.14355642327894727,0.7222346398805407,-0.11780553655830985,0.7520782561222,-0.5652230095447391,-0.13656584578460124,-0.1155197827961387,-0.7059503324092472,0.4007930987587453,1.0971606247437793,-0.12671253041284555,-0.8532766215934761,-0.15197516718829673,-0.1397362054703792,-0.3654572828344198,-0.20538512773449447,-1.06390642784749,-0.03626933835649259,0.4515741307998612,0.467185254958677,1.52344509165197,-0.35570058271633337,-0.374569533291827,0.40479023071902165,1.3947082675317468,-0.7498095842884566,-0.6225862869886604
